team,confed,off,def,spi
Spain,UEFA,2.7443401776395726,0.4620084952670452,72.3739756097561
England,UEFA,2.187686751691134,0.187611025061881,70.74173983739837
France,UEFA,2.625073418383068,0.6432854194299562,69.19518699186992
Switzerland,UEFA,2.3765643598586763,0.4669278403808025,69.03875609756098
South Korea,AFC,2.051268565794209,0.3455487840288864,67.44729268292683
Argentina,CONMEBOL,2.058661038947033,0.397346923648422,66.83324390243902
Colombia,CONMEBOL,2.060754665332869,0.4581911362185942,66.08309756097562
Senegal,CAF,2.0713683268873324,0.5686782291480006,64.84778048780487
Brazil,CONMEBOL,1.9514949164860405,0.4694270081259273,64.8220487804878
Norway,UEFA,2.208325123215109,0.6859453476262284,64.72063414634147
Netherlands,UEFA,2.097408362278532,0.6045119771501029,64.66742276422764
Kosovo,UEFA,2.001088156049267,0.6332590598318839,63.3040406504065
Morocco,CAF,1.56153796859142,0.3218128537500432,62.5369105691057
Denmark,UEFA,2.031783283694617,0.7191598454498641,62.53540650406504
Italy,UEFA,2.015967637999019,0.7331165946327796,62.2398780487805
Portugal,UEFA,2.2879967439633213,0.9678553375009054,62.20029268292683
Mexico,CONCACAF,1.784809373001958,0.5771517343604208,61.69815447154471
Germany,UEFA,1.8722627382778547,0.6768319309212337,61.3760569105691
Poland,UEFA,2.148152363516137,0.9393682970265128,61.11332520325203
Ecuador,CONMEBOL,1.3786676329238614,0.2821733584222525,60.97678048780488
Australia,AFC,1.9258093906806952,0.7679686153478963,60.85885365853658
Paraguay,CONMEBOL,1.827741258014154,0.688222501397397,60.760130081300815
Congo DR,CAF,1.8989884407295707,0.7607564168860526,60.58273983739838
Hungary,UEFA,2.163053142968089,1.0038130513741326,60.4869674796748
Northern Ireland,UEFA,1.9046861100146268,0.7931970580554564,60.31587804878049
Rep of Ireland,UEFA,1.8774174084594577,0.7828083529864158,60.10198373983741
Iceland,UEFA,1.980747300611676,0.8876170080872803,59.96724390243903
Canada,CONCACAF,1.4791375284481203,0.4558413962428133,59.793577235772354
Scotland,UEFA,1.978247518051636,0.9044331124263532,59.72652032520326
Turkey,UEFA,2.1055045472955696,1.0178166137743154,59.69943089430895
Croatia,UEFA,1.6732579065238329,0.6541052530878366,59.447918699186985
Czech Republic,UEFA,1.5753904633383593,0.5735436230647708,59.424195121951215
USA,CONCACAF,2.0929703549364342,1.054837015477059,59.12760162601626
Japan,AFC,1.6276144140216942,0.6490942018698191,59.00099186991871
Greece,UEFA,1.9265050194447657,0.9648007316777044,58.458975609756095
Madagascar,CAF,1.8762016122718523,0.9348600394231064,58.25014634146341
Uzbekistan,AFC,1.3371074253104314,0.4487361952682881,58.235113821138206
Slovakia,UEFA,1.5368879153053026,0.6402928898517546,58.13087804878049
Nigeria,CAF,1.865443475961737,0.9391786538064302,58.072422764227646
Belgium,UEFA,1.753427919452076,0.8428857059157392,58.01167479674797
Uruguay,CONMEBOL,1.3454853337582944,0.4957505640356491,57.690203252032525
Algeria,CAF,1.6133623445834675,0.753841058271209,57.54800813008131
Bosnia and Herzegovina,UEFA,2.005447766412583,1.1397297324766609,57.175780487804886
North Macedonia,UEFA,1.5550069517940426,0.7693298182974065,56.6509349593496
New Zealand,OFC,1.7174226097220382,0.9411418390822311,56.388642276422765
Tunisia,CAF,1.7427018299698864,0.9763093257422892,56.290699186991866
Ivory Coast,CAF,1.3505188919090767,0.6085546088053622,56.27160162601626
Albania,UEFA,1.3299662856261114,0.6024358055056261,56.12565040650407
Faroe Islands,UEFA,1.4805929198919732,0.7474347621801193,56.0539268292683
Austria,UEFA,1.632464760772753,0.8962397243848303,55.96992682926829
Ghana,CAF,1.4566714192895358,0.7458011769023867,55.7980650406504
Romania,UEFA,1.8673005684603885,1.1310902494389774,55.79086991869918
Wales,UEFA,1.5865154283662126,0.8876648047229466,55.56062601626016
Ukraine,UEFA,1.88446725154041,1.175106576683382,55.51372357723577
Jordan,AFC,1.664357713409591,0.9775864041126924,55.34843902439025
Belarus,UEFA,1.6126923700943414,0.9435628552396934,55.17948780487805
Cape Verde Islands,CAF,1.303468207646978,0.6718009849066008,54.89189430894309
Libya,CAF,0.955662546963308,0.3484069563104348,54.77138211382114
Guadeloupe,CONCACAF,2.190171397255813,1.5394792276215925,54.64769918699187
Georgia,UEFA,1.5969971864296593,0.9777691578725008,54.55735772357724
Niger,CAF,1.564167852430253,0.9540623863851414,54.4799349593496
Sweden,UEFA,1.680750239994618,1.0984348247069553,54.075382113821135
South Africa,CAF,1.4146810868442845,0.9014982912046804,53.35234959349594
New Caledonia,OFC,0.4829287386694577,0.0050592430148518,52.956178861788615
Israel,UEFA,1.395312905528452,0.9122076090947746,52.95612195121952
Burkina Faso,CAF,1.3061952246575534,0.8625962639617688,52.5090406504065
Iran,AFC,0.7824572291084599,0.3456971440558072,52.437902439024384
Uganda,CAF,1.489900365293194,1.080030233830907,52.08070731707317
Panama,CONCACAF,1.419684929168095,1.0155319311587945,52.00060975609756
Venezuela,CONMEBOL,1.1936862683927798,0.7993262445432736,51.89530894308943
Slovenia,UEFA,1.1700257559132148,0.7949710595451135,51.65182113821138
Gabon,CAF,1.4685649549198418,1.0976297925786829,51.65085365853659
Cameroon,CAF,1.3023368817290788,0.9327626053530752,51.599178861788616
Guinea,CAF,1.2220713575848512,0.8571566459285833,51.52716260162602
Saudi Arabia,AFC,1.3595483261966437,1.0575002626564582,50.78357723577236
Bolivia,CONMEBOL,1.0699013606332552,0.7624008878857943,50.76350406504066
Estonia,UEFA,1.5066456187216328,1.2253675133049076,50.58252032520325
Malta,UEFA,1.2607788214087237,1.0044554379640556,50.21107317073172
Suriname,CONCACAF,1.2124452554645433,0.9623706718713504,50.133886178861786
Curacao,CONCACAF,0.9206833648590912,0.6699716645593586,49.99830081300813
Azerbaijan,UEFA,1.3167569710888911,1.0896395280678428,49.88039024390243
Mali,CAF,1.3512631439826466,1.127044583252487,49.87786991869918
Cyprus,UEFA,1.4546403422374945,1.2401884692387075,49.77630081300813
Comoros,CAF,1.2522196007193491,1.0300818039157935,49.77282926829268
Benin,CAF,1.0889422302894978,0.8606544928946165,49.76878861788618
Syria,AFC,0.9953728872074836,0.7777278378094638,49.57837398373984
Egypt,CAF,1.174325273944996,0.9720059918591932,49.5179674796748
Palestine,AFC,1.056686922184957,0.8578567672646112,49.38173983739838
Haiti,CONCACAF,1.1193930645859305,0.9408859425400842,49.18371544715448
United Arab Emirates,AFC,1.5418798598956065,1.3783602004602742,49.18302439024391
Gambia,CAF,1.3992025380609252,1.252078046631253,48.9351056910569
China PR,AFC,1.0963011861583143,0.953193712104796,48.76013821138211
Kuwait,AFC,1.3485275675625537,1.2223613550804426,48.68414634146341
Guatemala,CONCACAF,1.4704176086733167,1.3650278551870272,48.52478048780488
Serbia,UEFA,1.0750213133705289,0.9722279320696388,48.2350650406504
Armenia,UEFA,1.342780570773873,1.2575930064327367,48.21419512195122
Chile,CONMEBOL,0.9798774894731498,0.8804546298652278,48.13613008130081
Kyrgyzstan,AFC,1.696238353870289,1.6396937809604444,48.09441463414635
Finland,UEFA,1.2332704950176572,1.153928573721821,48.05884552845528
Iraq,AFC,1.130031116906699,1.0629873791298723,47.82718699186992
Moldova,UEFA,1.2742058456427403,1.2334831361022722,47.63279674796748
Dominican Republic,CONCACAF,0.9091387095542532,0.8682168011078385,47.33805691056911
Lithuania,UEFA,0.956611121921586,0.9320281816910914,47.1899837398374
Oman,AFC,0.9411544061361236,0.9366137086551634,46.93628455284553
Latvia,UEFA,0.9314151619142031,0.9961869486258677,46.02920325203252
Peru,CONMEBOL,0.7489577336726575,0.7987184336600804,46.01056097560976
Zambia,CAF,1.027378743968428,1.134042161110672,45.71178048780488
Chad,CAF,1.0640971237773815,1.185132130096062,45.56418699186992
Angola,CAF,1.1379628347951836,1.28260318641747,45.37476422764228
Honduras,CONCACAF,0.6753191733756025,0.7941636583341711,45.05470731707317
Malawi,CAF,0.8192835113560593,0.9790091309196,44.78649593495936
Indonesia,AFC,0.7796900249375792,0.9369390951442392,44.78430894308943
Jamaica,CONCACAF,0.9822663916859152,1.1667101667734985,44.7039593495935
Ethiopia,CAF,0.99419432385172,1.2126132115340444,44.32817073170732
Bulgaria,UEFA,0.9986401538725918,1.2318544171725596,44.192414634146346
Liberia,CAF,1.228148208571959,1.4890602239607311,44.15784552845528
Mozambique,CAF,1.0013598461274082,1.243878604956439,44.05486991869918
Kazakhstan,UEFA,0.987518256454756,1.2389906702421736,43.93348780487805
Costa Rica,CONCACAF,1.054495647490096,1.3730909543362262,43.27939837398374
Congo,CAF,1.1846533033204036,1.540643136031552,43.07487804878049
Bahrain,AFC,0.951189916125576,1.311861723562406,42.6629512195122
Zimbabwe,CAF,0.9806903863399395,1.3427757524975945,42.652447154471545
Sierra Leone,CAF,1.164234087784341,1.5670074017462012,42.55439837398374
Vanuatu,OFC,0.0361666728615132,0.2327056130329961,42.470382113821145
Sao Tome and Principe,CAF,0.8783801534071634,1.2449591478227418,42.45440650406504
Guyana,CONCACAF,0.2383330341681031,0.4873547240202178,42.45074796747967
Kenya,CAF,0.7067641131838416,1.0680664297465734,42.21273170731708
Lesotho,CAF,0.6318124770818577,0.9859770223647872,42.08379674796748
Tanzania,CAF,0.994623791756703,1.411501311524872,42.082
Papua New Guinea,OFC,0.040437269051076,0.3174111508440385,41.41969918699187
Singapore,AFC,0.2375792456612904,0.5724378747055279,41.31872357723578
Andorra,UEFA,0.6504691590162619,1.0883964594618816,41.163284552845525
Malaysia,AFC,0.3128223245289248,0.6828767660783357,41.14340650406504
Sri Lanka,AFC,0.1289495409778927,0.4663340098397795,40.920398373983744
Cambodia,AFC,0.2365972969066637,0.612822590969901,40.800780487804886
Montenegro,UEFA,0.9440658465193172,1.4982295220757484,40.52741463414634
Antigua and Barbuda,CONCACAF,0.0034343349725103,0.3529786426347303,40.33594308943089
Qatar,AFC,0.8942883958943375,1.453381464485325,40.33032520325203
Lebanon,AFC,0.2668799240282873,0.6924246625731656,40.256520325203255
Mauritania,CAF,0.4251002817611769,0.9018817164802454,40.13276422764228
Togo,CAF,0.4382688332632496,0.950962638356767,39.79618699186992
Sudan,CAF,0.6356258311862544,1.2084247923027651,39.62127642276423
Puerto Rico,CONCACAF,0.2768045666238835,0.811397681814399,39.02389430894309
Nicaragua,CONCACAF,0.6621837081636904,1.296195312170572,38.98254471544716
South Sudan,CAF,0.4122366786381907,0.9891326137405922,38.94526016260163
Trinidad and Tobago,CONCACAF,0.878251097838409,1.585562804988701,38.76686178861789
Thailand,AFC,0.4337652549455191,1.0309914498949264,38.74547967479675
Grenada,CONCACAF,0.313197459330358,0.9060550612273488,38.42459349593496
Turkmenistan,AFC,0.4067013706774944,1.0387128419922322,38.29783739837399
Solomon Islands,OFC,0.0059129146389868,0.5154012049834891,38.2880406504065
Namibia,CAF,0.7721756729075755,1.510521553085373,38.165235772357725
Bonaire,CONCACAF,0.0380549057300581,0.5705460925246817,38.13827642276422
Equatorial Guinea,CAF,0.946104953241956,1.7775387318364675,37.64073170731707
North Korea,AFC,0.9472772393237384,1.7826581119847489,37.61825203252032
Gibraltar,UEFA,0.4938598283967881,1.225105142027806,37.44117073170732
Luxembourg,UEFA,0.3342476026387292,1.0569103361119303,37.02442276422765
Guinea-Bissau,CAF,0.5741132044407874,1.3734069698701183,36.93037398373984
Mauritius,CAF,0.487019486671552,1.3053114247215445,36.49255284552846
Botswana,CAF,0.635678386482248,1.5217813151089317,36.20964227642276
Rwanda,CAF,0.3838622733107503,1.201091846738796,36.15678861788618
San Marino,UEFA,0.4355562729708286,1.2733446585525643,36.08284552845529
Afghanistan,AFC,0.1147330505876816,0.8533603436362759,36.04880487804878
Burundi,CAF,0.1438788304080051,0.9360719657661052,35.54434959349593
Somalia,CAF,0.2854884336962092,1.141767558832842,35.390211382113826
Bangladesh,AFC,0.2103291336900705,1.0512382788603387,35.290821138211385
El Salvador,CONCACAF,0.4221195839645932,1.3450533358570338,35.172252032520326
Liechtenstein,UEFA,0.2228307536334731,1.1052084113935945,34.85655284552846
Fiji,OFC,0.0012729819085626,0.8752908335843868,34.00264227642276
Aruba,CONCACAF,0.0010742039764685,0.893187229706609,33.80830081300814
Central African Republic,CAF,0.6668582790459527,1.8215378106934808,33.67985365853659
St. Vincent and the Grenadines,CONCACAF,0.1736860263864797,1.1797239718456871,33.318463414634145
Belize,CONCACAF,0.0913757355184679,1.143566602663775,32.50273983739837
Djibouti,CAF,0.3791185307411888,1.574673201158411,32.25772357723577
Hong Kong,AFC,0.3568915348647197,1.5470463312424845,32.22469105691057
Swaziland,CAF,0.487019486671552,1.7394488724773496,32.113926829268294
Myanmar,AFC,0.2084568614179258,1.456088405716383,31.04457723577236
Bermuda,CONCACAF,0.4535295719904315,1.8915669387090908,30.27383739837399
British Virgin Islands,CONCACAF,0.1611061277648793,1.5828700318304298,29.195869918699184
Pakistan,AFC,0.0794206253795571,1.457948985200451,29.1939756097561
Tajikistan,AFC,0.1572583364634953,1.575197154424329,29.19108943089431
Cayman Islands,CONCACAF,0.010283896891947,1.431755105074524,28.476048780487805
Cuba,CONCACAF,0.1609065257279115,1.669641887793753,28.348406504065043
Yemen,AFC,0.1543583327167242,1.6687714557179902,28.289138211382117
Maldives,AFC,0.0022284374303798,1.4460690213047074,28.19648780487805
Nepal,AFC,0.0657967379105025,1.5733049856772552,27.918634146341464
St. Kitts and Nevis,CONCACAF,0.2462450154734192,1.9051943363843007,27.402682926829268
Martinique,CONCACAF,0.0018271506889464,1.5403504713603018,27.336073170731705
Seychelles,CAF,0.0034414684404991,1.632889869204233,26.526747967479675
Vietnam,AFC,0.1726381049205835,1.934709796037135,26.213276422764224
Barbados,CONCACAF,0.0007368838492784,1.916053884192872,24.13725203252033
Dominica,CONCACAF,0.1568379533274723,2.22909413368341,23.667430894308943
India,AFC,0.0593063761572888,2.243765453350884,22.357365853658536
Chinese Taipei,AFC,0.1796394032591468,2.867315150197835,19.46231707317073
Anguilla,CONCACAF,0.0013789968056795,2.5783151408932112,19.343479674796747
Philippines,AFC,0.1247660628868246,2.867315150197835,18.84812195121951
Montserrat,CONCACAF,0.0418306742559366,2.759289230192666,18.630235772357725
St. Martin,CONCACAF,0.0325870680318229,2.867315150197835,17.911430894308943
Laos,AFC,0.0044394383254649,2.857287815811058,17.6500243902439
St. Lucia,CONCACAF,0.0064687663486171,2.867315150197835,17.597764227642276
Turks and Caicos Islands,CONCACAF,0.0003814930009888,2.867315150197835,17.563536585365856
Bhutan,AFC,0.0012199744600042,2.867315150197835,17.555821138211382
Timor-Leste,AFC,0.0011464868608664,2.867315150197835,17.539243902439026
Sint Maarten,CONCACAF,0.0006947188333796,2.867315150197835,17.522357723577233
Brunei,AFC,0.0010657709732887,2.867315150197835,17.521227642276425
Bahamas,CONCACAF,0.0018331742626462,2.867315150197835,17.51911382113821
US Virgin Islands,CONCACAF,0.0003573987061895,2.867315150197835,17.515186991869918
